Student_ID,Age,Gender,Lifestyle_Habits,Day,Sleep_Hours,Stress_Level,Study_Hours,Screen_Time_Post_10PM,Physical_Activity_Minutes,Mood_Score,Sleep_Debt,Stress_Per_Study_Hour,Burnout_Risk_Score,Overall_Wellbeing_Score,Sleep_Quality_Score,Mental_Fatigue_Score
S00294_D003,20,Other,Healthy Eater,3,5.143937446944962,2,5.026685733473079,3.001144610800383,64,4.422732398111008,1.1704754441368714,0.4,-1.25,5.67,4.91,2.16
S00294_D007,20,Other,Healthy Eater,7,3.5,5,4.84371391656299,4.743556500488927,35,5.572628539069686,1.1452006103067411,1.03,0.57,5.0,3.58,2.5
S00294_D014,20,Other,Healthy Eater,14,7.20626652338201,2,2.3454406741515963,2.9175452014477092,67,6.898431406960711,2.0722701692847543,0.85,-2.83,9.73,6.75,0.14
S00294_D021,20,Other,Healthy Eater,21,7.380707173840741,4,5.379321090474779,3.5502930195788753,53,3.473456578153156,2.709010174086452,0.74,3.24,0.23,6.98,4.88
S00294_D030,20,Other,Healthy Eater,30,6.559427769018395,8,5.027510809174386,2.941744042101317,71,4.661373767244453,3.0512021536167,1.59,6.39,-1.73,6.15,5.86
S00294_D045,20,Other,Healthy Eater,45,7.163372821052548,10,4.697111088979095,2.3925322769878266,64,5.5093077215888835,2.6962540880576764,2.13,7.19,-1.68,6.73,5.84
S00294_D090,20,Other,Healthy Eater,90,4.544914946675463,9,4.57153417817588,2.2596473294940713,54,5.991141948516761,2.7820581565393767,1.97,5.79,0.2,4.42,4.9
S00294_D182,20,Other,Healthy Eater,182,4.406465371773231,8,4.191315949349509,3.0545600000161395,51,4.413828909214904,2.1588312146331345,1.91,5.75,-1.34,4.31,5.67
S00294_D365,20,Other,Healthy Eater,365,6.520520926685029,8,0.5,2.358651143138539,64,5.948558768614035,2.361627013417586,16.0,4.41,1.54,6.15,4.23
S00295_D003,18,Other,Fast Food Lover,3,7.28338982954329,9,4.112655046145038,3.1698770881720923,71,9.011813547183188,2.106241535850855,2.19,2.09,6.92,6.8,1.54
S00295_D007,18,Other,Fast Food Lover,7,6.1415008955380115,3,4.78238372843245,3.628472921857192,54,8.411891734229513,1.331949883192332,0.63,-4.08,12.49,5.86,-1.25
S00295_D014,18,Other,Fast Food Lover,14,7.041145636256472,9,3.3543851212266382,3.151499677489992,40,6.931704227235146,1.2864446101264946,2.68,3.35,3.58,6.74,3.21
S00295_D021,18,Other,Fast Food Lover,21,5.081003739925062,6,6.82391907152666,1.2903775743751664,40,3.615203974958302,2.7560894833512752,0.88,5.14,-1.52,4.97,5.76
S00295_D030,18,Other,Fast Food Lover,30,6.426674575578941,6,8.291460405293805,1.1192640264533236,50,4.469917605508541,2.1313071885795707,0.72,3.66,0.81,6.13,4.6
S00295_D045,18,Other,Fast Food Lover,45,7.123095720416279,5,2.546143764739057,2.4002024137093483,38,3.671931078089761,2.537807363813138,1.96,3.87,-0.2,6.82,5.1
S00295_D090,18,Other,Fast Food Lover,90,5.888670596922285,4,1.135356277795728,5.901275681890045,82,5.599431815181968,2.4554492964788053,3.52,0.86,4.74,5.49,2.63
S00295_D182,18,Other,Fast Food Lover,182,4.740175215881489,6,5.291207857604896,2.8235367493635684,0,1.2704176963281228,3.2143841189457194,1.13,7.94,-6.67,4.87,8.33
S00295_D365,18,Other,Fast Food Lover,365,6.226762602845543,6,5.59084297199153,4.289184429597729,22,7.468276530348038,2.2899276036266376,1.07,0.82,6.65,6.09,1.68
S00296_D003,20,Male,Energy Drink Addict,3,5.911477865833481,5,2.396956585973748,2.790879908052119,24,6.58997369058473,1.9294228947045076,2.09,0.34,6.25,5.8,1.88
S00296_D007,20,Male,Energy Drink Addict,7,5.881498793726885,2,1.8364535214198816,2.2152968877885337,39,6.186084565526921,1.013458438960407,1.09,-3.17,9.36,5.7,0.32
S00296_D014,20,Male,Energy Drink Addict,14,7.196554288184738,2,3.887984857051758,2.9488402383950376,58,2.6901766275950196,1.815712058463097,0.51,1.13,1.56,6.79,4.22
S00296_D021,20,Male,Energy Drink Addict,21,5.435929640769524,10,2.0442015658087564,2.8821431691173993,40,4.350512275965463,2.515091139758016,4.89,8.16,-3.81,5.29,6.9
S00296_D030,20,Male,Energy Drink Addict,30,6.060391572931583,3,5.919212347259058,2.0345234826663656,57,6.572330427100233,2.024148438123292,0.51,-1.55,8.12,5.77,0.94
S00296_D045,20,Male,Energy Drink Addict,45,6.455048905292475,8,6.410194995555324,1.9955985514173553,43,4.770547348978954,2.0409398145084436,1.25,5.27,-0.5,6.19,5.25
S00296_D090,20,Male,Energy Drink Addict,90,4.496774277453086,6,2.345986083008082,4.1643620024134,44,6.9407231963232086,2.738642530807396,2.56,1.8,5.14,4.43,2.43
S00296_D182,20,Male,Energy Drink Addict,182,5.71036625880174,6,1.9733043745154895,1.6869664033821157,21,2.993570659208001,3.4952138229898213,3.04,6.5,-3.51,5.63,6.75
S00296_D365,20,Male,Energy Drink Addict,365,5.4300244191272,10,7.681456160438378,2.446263676016024,16,2.948726863584799,2.6540309873658123,1.3,9.71,-6.76,5.41,8.38
S00297_D003,20,Other,Early Riser,3,5.702360015767963,5,4.373302266936356,3.1451163637795028,29,5.071562438870538,1.9071246106431312,1.14,1.84,3.23,5.59,3.38
S00297_D007,20,Other,Early Riser,7,7.341720241708894,4,4.634070318611602,2.577736637200245,74,6.36964131114703,1.694220593554168,0.86,-0.68,7.05,6.84,1.48
S00297_D014,20,Other,Early Riser,14,6.104836430991398,6,4.807643611021909,0.0,47,5.635193488144552,2.295506661179899,1.25,2.66,2.98,5.86,3.51
S00297_D021,20,Other,Early Riser,21,5.675394102605967,10,4.263954937118182,3.5687332826455895,90,4.472006721276883,1.5165433118519038,2.35,7.04,-2.57,5.26,6.28
S00297_D030,20,Other,Early Riser,30,7.1955469303564605,6,2.368428103820846,3.4384398920304355,74,5.7051598324020505,1.1052584037940218,2.53,1.4,4.31,6.71,2.85
S00297_D045,20,Other,Early Riser,45,6.096547818898799,7,3.5114452611441322,2.597814788136943,51,5.127478283446309,2.3275265592995287,1.99,4.2,0.93,5.83,4.54
S00297_D090,20,Other,Early Riser,90,5.653348968350574,8,2.920048180673864,2.708419226219516,68,7.868776426194842,1.666464099944081,2.74,1.8,6.07,5.35,1.97
S00297_D182,20,Other,Early Riser,182,5.336362778988981,5,2.793225166009886,0.9858275536474128,60,5.131184921951319,3.3376315549854247,1.79,3.21,1.92,5.1,4.04
S00297_D365,20,Other,Early Riser,365,6.950832918880883,6,1.4568064891169037,2.3312788938258735,14,4.343865795969132,3.1430885634150263,4.12,4.8,-0.46,6.79,5.23
S00298_D003,24,Other,Gym Goer,3,5.524628108203163,5,4.915616824185516,1.8411897634062213,56,6.703250995934568,1.3874668110392894,1.02,-0.32,7.02,5.29,1.49
S00298_D007,24,Other,Gym Goer,7,7.051415403235761,6,6.514701967650042,1.687603810091637,6,6.348614695548695,1.4531957824122363,0.92,1.1,5.25,6.92,2.38
S00298_D014,24,Other,Gym Goer,14,6.1412434577661,9,3.413491325532946,2.8376495170595617,54,5.235335458353792,2.039064016211441,2.64,5.8,-0.56,5.86,5.28
S00298_D021,24,Other,Gym Goer,21,5.428044751947684,5,8.398030384282357,3.220412440921862,52,6.4483918222972605,1.259759247542287,0.6,-0.19,6.64,5.23,1.68
S00298_D030,24,Other,Gym Goer,30,5.817680446417473,7,4.948694422602972,3.3297641944813585,46,6.065483558300054,1.8155054806503683,1.41,2.75,3.32,5.61,3.34
S00298_D045,24,Other,Gym Goer,45,5.623971564280138,10,2.540690536556136,1.8033845071531975,60,5.929830840324571,2.143938469437283,3.94,6.21,-0.28,5.36,5.14
S00298_D090,24,Other,Gym Goer,90,7.484876723142147,6,4.212033727920717,2.6653144687166757,0,3.792739519413494,1.6933699058155722,1.42,3.9,-0.11,7.34,5.05
S00298_D182,24,Other,Gym Goer,182,5.59654008745986,10,6.060417365152036,2.5544255122931454,36,5.08241251765131,2.7962902914509056,1.65,7.71,-2.63,5.46,6.31
S00298_D365,24,Other,Gym Goer,365,5.702445165271775,7,1.6517590042365817,3.80181106803771,35,3.615485045946194,3.13886716929084,4.24,6.52,-2.9,5.56,6.45
S00299_D003,21,Other,Fast Food Lover,3,5.064040404252265,7,5.126251667309311,3.5208249414303587,53,7.895647875124081,1.5154600888079286,1.37,0.62,7.28,4.89,1.36
S00299_D007,21,Other,Fast Food Lover,7,7.088777425934388,7,3.394939815892006,2.3152004881848525,52,8.418584210864747,0.7962630294726922,2.06,-0.62,9.04,6.72,0.48
S00299_D014,21,Other,Fast Food Lover,14,6.08137648161809,5,3.8452664308323845,4.140174359436989,46,6.27734889650849,1.9114202568287393,1.3,0.63,5.65,5.84,2.18
S00299_D021,21,Other,Fast Food Lover,21,6.3607044263424495,7,4.885800839765105,2.6172441552752224,22,7.325073801480158,1.7202305158410178,1.43,1.4,5.93,6.21,2.04
S00299_D030,21,Other,Fast Food Lover,30,4.875098492623636,6,4.7387692028274335,3.9473623295674263,72,6.365476323711318,2.34113724113837,1.27,1.98,4.39,4.63,2.81
S00299_D045,21,Other,Fast Food Lover,45,7.794037075550963,5,5.331389089870389,2.6437323461428717,75,1.0,3.444997503489663,0.94,7.44,-6.44,7.24,8.22
S00299_D090,21,Other,Fast Food Lover,90,5.113927270033541,8,2.577480279599769,3.1416184941604093,23,6.767793591684236,2.176985239777817,3.1,3.41,3.36,5.09,3.32
S00299_D182,21,Other,Fast Food Lover,182,4.800812504811757,4,6.341587864371218,2.1884312186745882,24,3.648533966702509,3.0084354978744985,0.63,3.36,0.29,4.8,4.86
S00299_D365,21,Other,Fast Food Lover,365,5.243966468727068,9,4.30811170713608,1.4259939972597022,45,2.596270727826338,3.5211338339690337,2.09,9.92,-7.32,5.09,8.66
S00300_D003,23,Male,Early Riser,3,5.592490438822615,4,2.909521077211746,1.9500573063542257,90,6.8055192717336155,2.228241720913446,1.37,-0.58,7.39,5.18,1.31
S00300_D007,23,Male,Early Riser,7,5.259705815102232,5,5.350025043672664,3.3862262144689717,28,6.653928816956956,1.7768895801396465,0.93,0.12,6.53,5.19,1.73
S00300_D014,23,Male,Early Riser,14,7.680972325049686,3,4.352943613235012,2.8244584756172193,21,6.171988617547072,2.2820433913753546,0.69,-0.89,7.06,7.41,1.47
S00300_D021,23,Male,Early Riser,21,6.761478411486402,5,5.473473088619731,2.0554816159896343,25,5.476683676311526,1.342156341417668,0.91,0.87,4.61,6.56,2.7
S00300_D030,23,Male,Early Riser,30,5.64088461342455,2,3.82733881093465,1.1129391704756615,49,6.645086385114599,2.626236795961525,0.52,-2.02,8.67,5.43,0.67
S00300_D045,23,Male,Early Riser,45,7.565863771014487,9,4.956756126330294,4.271155416496583,35,5.472484327512188,2.1590588352237052,1.82,5.69,-0.22,7.23,5.11
S00300_D090,23,Male,Early Riser,90,5.885678136050834,6,3.8974929774942284,1.6505106568502963,69,5.807993149745256,2.8600745080268424,1.54,3.05,2.76,5.55,3.62
S00300_D182,23,Male,Early Riser,182,6.960834618918589,9,4.540026227323533,2.933670394171949,30,4.112442241699103,2.341324038801031,1.98,7.23,-3.12,6.71,6.56
S00300_D365,23,Male,Early Riser,365,6.627293505648816,8,4.470429036377827,4.368209321244901,42,5.067808136971902,3.1737559278819494,1.79,6.11,-1.04,6.35,5.52
S00301_D003,19,Female,Non-Smoker,3,7.911688951844829,4,5.781910402948331,1.8702138652922522,46,7.920531731574032,1.5440979600933706,0.69,-2.38,10.3,7.49,-0.15
S00301_D007,19,Female,Non-Smoker,7,7.391671332185496,3,6.883867975156454,2.0226981327645173,64,4.626414257592097,0.9616720657746302,0.44,-0.66,5.29,6.93,2.36
S00301_D014,19,Female,Non-Smoker,14,5.3413378601206345,4,2.8037951071643867,2.1269035497670266,48,5.6520495570545295,2.518483424392054,1.43,0.87,4.78,5.17,2.61
S00301_D021,19,Female,Non-Smoker,21,6.18927888186404,5,4.924878731999456,2.9362818530167054,33,8.01254171349441,2.477369269384131,1.02,-0.54,8.55,6.01,0.72
S00301_D030,19,Female,Non-Smoker,30,7.394266254126376,7,5.463269351730725,3.7950065873116996,12,6.102789419415059,2.402024180793212,1.28,3.3,2.8,7.19,3.6
S00301_D045,19,Female,Non-Smoker,45,5.517813979430182,4,5.494441199699732,3.330165293376229,37,3.407850194850907,2.3624707150837394,0.73,2.95,0.46,5.38,4.77
S00301_D090,19,Female,Non-Smoker,90,6.60359837453919,10,3.0220307077129442,4.238998221497181,19,2.9281747959459015,3.2863293620329235,3.31,10.36,-7.43,6.45,8.72
S00301_D182,19,Female,Non-Smoker,182,5.114589741484413,10,4.3897046498943535,3.911146089434248,33,4.784070247911393,1.642539616401739,2.28,6.86,-2.08,5.04,6.04
S00301_D365,19,Female,Non-Smoker,365,6.179050484419268,7,3.744229201130648,2.8982860191624065,58,6.534540329008193,2.270776578008828,1.87,2.74,3.79,5.87,3.1
S00302_D003,18,Male,Gym Goer,3,6.307762789701911,7,4.669565031605032,3.06320012392468,64,6.658704153889528,2.5887609876385413,1.5,2.93,3.73,5.96,3.14
S00302_D007,18,Male,Gym Goer,7,6.445379301209155,4,4.264991797140713,1.6178359320852935,48,7.05967612876068,0.7471147485829246,0.94,-2.31,9.37,6.16,0.32
S00302_D014,18,Male,Gym Goer,14,7.197664621046316,8,4.644901353446235,0.9612516724869427,68,4.294353847108391,2.2073622039944176,1.72,5.91,-1.62,6.74,5.81
S00302_D021,18,Male,Gym Goer,21,5.458303184436644,6,5.596399474843336,1.7939952433814823,43,6.825193079368084,1.8742593166464332,1.07,1.05,5.78,5.3,2.11
S00302_D030,18,Male,Gym Goer,30,7.40422228438938,5,4.403536970375553,2.6236714329937683,32,5.622204132499886,1.4448845817931015,1.14,0.82,4.8,7.1,2.6
S00302_D045,18,Male,Gym Goer,45,5.003242941552864,5,6.781442176567879,2.0800949936357043,67,3.8408901016540176,2.9957749619607084,0.74,4.15,-0.31,4.77,5.15
S00302_D090,18,Male,Gym Goer,90,6.880185432395612,4,4.169719360982108,5.225886507613772,51,2.60665539029906,2.8876277065136815,0.96,4.28,-1.67,6.54,5.84
S00302_D182,18,Male,Gym Goer,182,6.330097177694781,7,3.903494923970793,1.3525962040210202,52,5.59188744713545,3.2405679476529583,1.79,4.65,0.94,6.04,4.53
S00302_D365,18,Male,Gym Goer,365,6.301248953876007,9,2.19570694154053,2.9754631950034574,24,3.5069378054458715,2.844724491031949,4.1,8.34,-4.83,6.15,7.42
S00303_D003,22,Female,Smoker,3,5.593306060579838,4,3.246710117120694,1.7784701672505308,55,6.090669393594428,1.3801116299844283,1.23,-0.71,6.8,5.36,1.6
S00303_D007,22,Female,Smoker,7,6.047374631966413,6,1.195831940606308,2.555773994335161,61,3.5092982466898777,2.1615740218072705,5.02,4.65,-1.14,5.74,5.57
S00303_D014,22,Female,Smoker,14,6.960074904197566,4,3.3098632586563568,1.8259669797884979,59,7.060321946049871,2.09274654360583,1.21,-0.97,8.03,6.57,0.98
S00303_D021,22,Female,Smoker,21,5.865564488764883,7,4.609669247162901,2.126569287385268,42,3.58501081666232,2.069415851798251,1.52,5.48,-1.89,5.67,5.95
S00303_D030,22,Female,Smoker,30,5.595410261842809,8,5.2583369695603555,3.038865450940946,40,4.776817132192499,2.189027576962216,1.52,5.41,-0.63,5.44,5.32
S00303_D045,22,Female,Smoker,45,6.412655997637687,7,7.213323872666088,2.131955245121653,51,3.5695768616270076,1.8242128257764505,0.97,5.25,-1.68,6.12,5.84
S00303_D090,22,Female,Smoker,90,6.19589744380696,5,0.5,2.1482006265399227,47,3.9228014938829316,1.779952569638988,10.0,2.86,1.06,5.94,4.47
S00303_D182,22,Female,Smoker,182,5.420654946089255,9,3.8970945882884704,2.861966197662934,39,4.7739445521976025,3.449767312307066,2.31,7.68,-2.91,5.28,6.45
S00303_D365,22,Female,Smoker,365,6.321110471114859,4,2.081653881768949,2.4321310289992724,12,4.171680721444274,3.118797291568537,1.92,2.95,1.22,6.23,4.39
S00304_D003,23,Female,Healthy Eater,3,4.982707645001745,5,3.045366359862539,2.1882226581359245,58,6.879549232998023,1.6232853373632283,1.64,-0.26,7.14,4.79,1.43
S00304_D007,23,Female,Healthy Eater,7,6.57448659809752,3,3.269761073501959,2.898074246156993,4,5.907771876127405,1.4583318205960973,0.92,-1.45,7.36,6.5,1.32
S00304_D014,23,Female,Healthy Eater,14,5.997160649864218,4,5.291323104489635,3.151197033066471,71,7.872689513403429,1.6249963715305893,0.76,-2.25,10.12,5.64,-0.06
S00304_D021,23,Female,Healthy Eater,21,4.545652673425717,7,4.031260208878408,3.3053821642365055,40,4.431782651754903,2.7207342863869783,1.74,5.29,-0.86,4.49,5.43
S00304_D030,23,Female,Healthy Eater,30,6.284442732288561,6,3.7986646024223516,3.346661970865203,51,6.2640951523992685,2.169009447185759,1.58,1.9,4.36,6.0,2.82
S00304_D045,23,Female,Healthy Eater,45,5.066112526634014,10,6.686428597111897,2.4925128932746032,48,5.392964635863742,2.5694213587257466,1.5,7.18,-1.79,4.92,5.89
S00304_D090,23,Female,Healthy Eater,90,5.878670815118387,4,4.004713056226585,0.8257502524312625,30,3.0909689288410673,2.6379378453067854,1.0,3.55,-0.46,5.74,5.23
S00304_D182,23,Female,Healthy Eater,182,4.5701830860702195,9,4.830119338029091,5.960951115416407,54,3.5539811464764606,1.9835488146522275,1.86,7.43,-3.88,4.44,6.94
S00304_D365,23,Female,Healthy Eater,365,6.073145563039282,6,4.3585095524399975,2.753652194287185,19,1.8350331453302133,3.1251029915212265,1.38,7.29,-5.45,5.97,7.73
S00305_D003,20,Female,Occasional Drinker,3,6.1025197976908565,3,1.3433050928821935,1.5292232741536398,68,5.998966101142894,1.7054140073797694,2.23,-1.29,7.29,5.75,1.36
S00305_D007,20,Female,Occasional Drinker,7,8.993329625852947,6,4.700155147433603,2.794053103738601,56,5.81550771271213,1.6993243314190634,1.28,1.88,3.94,8.41,3.03
S00305_D014,20,Female,Occasional Drinker,14,5.968164844529231,5,5.522101607306389,2.3614867714677827,91,5.694151953786427,2.3599038294795145,0.91,1.67,4.02,5.52,2.99
S00305_D021,20,Female,Occasional Drinker,21,4.770229730667532,7,1.3478458926655374,2.6280522287700467,56,2.366484957298298,2.2952164796419283,5.19,6.93,-4.56,4.61,7.28
S00305_D030,20,Female,Occasional Drinker,30,6.713934268817697,7,4.73293920651125,0.39684000238720474,72,6.073245632000599,1.2117910497851665,1.48,2.14,3.93,6.28,3.03
S00305_D045,20,Female,Occasional Drinker,45,6.979789355107137,9,4.8947539858014535,2.7181461110607157,34,4.725627192596793,1.8547708172559203,1.84,6.13,-1.4,6.71,5.7
S00305_D090,20,Female,Occasional Drinker,90,7.38953694717598,6,3.2569281303378554,4.027260205543268,67,3.272490214763142,1.8863668716476303,1.84,4.61,-1.34,6.92,5.67
S00305_D182,20,Female,Occasional Drinker,182,6.872121185122715,8,4.191678936869436,3.0781553990068824,21,4.155671590032608,2.1273251414174696,1.91,5.97,-1.81,6.68,5.91
S00305_D365,20,Female,Occasional Drinker,365,7.205957550581049,5,2.248907666393026,2.1392334287320462,82,3.5147650050463355,1.8759360874093047,2.22,3.36,0.15,6.68,4.92
S00306_D003,17,Female,Sedentary,3,6.153196441327108,6,6.308050038628272,3.333464389467199,44,6.092226794998457,1.0484049085181257,0.95,0.96,5.13,5.92,2.43
S00306_D007,17,Female,Sedentary,7,6.010889883777207,1,3.1396447006346433,3.4684146534701883,59,6.005352693408821,1.5530310410298394,0.32,-3.45,9.46,5.71,0.27
S00306_D014,17,Female,Sedentary,14,6.679602764779593,7,4.550045496384007,3.494870179488222,59,5.534713465609189,2.6447718674074077,1.54,4.11,1.42,6.32,4.29
S00306_D021,17,Female,Sedentary,21,6.833805107916195,4,7.305102683000393,3.0834463614789502,41,5.586363522384901,1.8477652475251867,0.55,0.26,5.33,6.55,2.34
S00306_D030,17,Female,Sedentary,30,5.559076327384242,7,4.131839505462991,2.977819598636094,31,3.9890510737011686,1.9849033287986324,1.69,5.0,-1.01,5.45,5.51
S00306_D045,17,Female,Sedentary,45,6.226200264624666,7,3.9793566637618407,2.4476136736793093,49,7.064043235590063,2.6057835723339156,1.76,2.54,4.52,5.96,2.74
S00306_D090,17,Female,Sedentary,90,6.081624288598358,6,4.437317991702397,3.515477114667678,67,6.49359771963039,2.354493314151154,1.35,1.86,4.63,5.74,2.68
S00306_D182,17,Female,Sedentary,182,7.721415173814991,7,5.156235616844632,3.6234430563708337,44,3.63013468348272,2.665406290160114,1.36,6.04,-2.41,7.33,6.2
S00306_D365,17,Female,Sedentary,365,5.844795758050131,8,3.4937689651740924,4.173388591257838,33,4.5454317852215125,2.6224425578196278,2.29,6.08,-1.53,5.7,5.77
S00307_D003,25,Male,Sedentary,3,7.421623954098627,6,4.255265955160354,2.189031537004801,44,5.067453549552939,0.7768753177536069,1.41,1.71,3.36,7.06,3.32
S00307_D007,25,Male,Sedentary,7,4.459685442957228,2,3.0541736796315475,3.7482070153593603,44,7.1956457354422145,1.5380935819709949,0.65,-3.66,10.86,4.39,-0.43
S00307_D014,25,Male,Sedentary,14,5.594087579895696,4,6.365165598575141,3.2576994436310436,51,3.9789617894006946,1.6497455639041183,0.63,1.67,2.31,5.38,3.85
S00307_D021,25,Male,Sedentary,21,5.247781344954616,6,4.487243086278425,1.8869215704824258,40,6.11121072128404,1.5083287937298693,1.34,1.4,4.71,5.12,2.64
S00307_D030,25,Male,Sedentary,30,5.641225328215614,8,8.437802263021137,2.8243899839835658,50,4.446675088033615,2.368794180430227,0.95,5.92,-1.47,5.43,5.74
S00307_D045,25,Male,Sedentary,45,6.894395800606367,7,4.630835953884336,2.734150246426627,40,6.485311651216578,2.4667359371245428,1.51,2.98,3.51,6.6,3.25
S00307_D090,25,Male,Sedentary,90,5.963920610335527,7,4.925671039652468,1.2992127047787565,58,4.8531590366039845,3.072321289546175,1.42,5.22,-0.37,5.68,5.18
S00307_D182,25,Male,Sedentary,182,6.669144638176686,7,4.037096665931628,3.9774055130548813,44,2.7936383553305255,2.4186302838413902,1.73,6.62,-3.83,6.38,6.91
S00307_D365,25,Male,Sedentary,365,6.044786317031558,6,4.27459775982187,3.2595168001236656,62,4.9598410888373445,2.3936707565741924,1.4,3.43,1.53,5.73,4.24
S00308_D003,22,Other,Early Riser,3,5.919815832355812,7,3.0964094424374062,2.0465888858848666,49,8.094063571422486,0.8348269560223257,2.26,-0.26,8.35,5.68,0.82
S00308_D007,22,Other,Early Riser,7,5.02760376253404,3,6.063277524630999,3.9978901359386114,74,8.320045953838955,1.2249180498341419,0.49,-4.1,12.42,4.75,-1.21
S00308_D014,22,Other,Early Riser,14,6.107166412165187,9,6.08532163144765,1.849783293857565,45,5.489774983764921,2.0300954592238813,1.48,5.54,-0.05,5.87,5.03
